state,date,fossil,geo,hydro,nuclear,secondary,solar,wind,population
MT,2018-09-01,1352358.821,,850625.067,,25670.0,3368.186,149383.949,1072373
MT,2018-10-01,1550653.185,,784933.053,,28194.0,2511.595,176806.757,1073163
MT,2018-11-01,1575099.514,,753308.458,,26606.0,2070.327,211260.488,1073953
MT,2018-12-01,1448906.998,,737689.992,,30420.0,1498.996,209696.502,1074744
NC,2018-01-01,8684562.129,,384035.907,3719691.0,297813.37,401961.653,58219.0,10266139
NC,2018-02-01,4608103.799,,481272.37,3322656.0,265576.11,356418.087,56482.0,10273672
NC,2018-03-01,6128525.181,,431396.129,3213158.0,281361.607,514184.343,66519.0,10281204
NC,2018-04-01,4386688.811,,548252.687,3029557.0,271716.072,631739.427,64201.0,10288737
NC,2018-05-01,5842167.782,,580037.71,3630137.0,284244.193,629031.365,44345.0,10296269
NC,2018-06-01,7518236.211,,405174.592,3536281.0,235925.083,677288.5,21604.0,10303802
NC,2018-07-01,7460376.214,,390527.64,3776668.0,251936.924,642598.535,30293.0,10311334
NC,2018-08-01,7494025.444,,587888.199,3846063.0,275387.989,657948.613,23617.0,10318867
NC,2018-09-01,6744354.766,,571879.721,2835983.0,208310.723,439846.726,28285.0,10326399
NC,2018-10-01,5368561.666,,671912.252,3483096.0,282964.061,482751.442,42433.0,10333932
NC,2018-11-01,5624850.765,,717832.147,3808453.0,248616.961,368886.382,56746.0,10341464
NC,2018-12-01,5908846.299,,835219.643,3875206.0,240817.047,307722.73,50028.0,10348997
ND,2018-01-01,2646817.588,,209226.04,,3880.94,,1124568.068,758680
ND,2018-02-01,2261277.964,,188720.85,,3774.991,,1034175.17,759568
ND,2018-03-01,2439373.384,,215250.65,,4660.308,,919117.353,760455
ND,2018-04-01,2413384.8,,256949.54,,3599.912,,1050093.66,761343
ND,2018-05-01,1974689.23,,218133.85,,4814.268999999999,,764132.85,762231
ND,2018-06-01,2277581.579,,233604.18,,4596.182,,763410.059,763118
ND,2018-07-01,2762899.93,,385445.83,,4884.096,,638342.188,764006
ND,2018-08-01,2734252.107,,181319.19,,4876.243,,638308.078,764893
ND,2018-09-01,2369662.454,,216907.41,,4155.998,,902068.681,765781
ND,2018-10-01,2061254.304,,371955.01,,4127.911,,1031824.037,766668
ND,2018-11-01,2288846.333,,363412.98,,4842.603,,847000.085,767556
ND,2018-12-01,2419229.584,,339228.48,,4771.309999999999,,1019873.002,768443
NE,2018-01-01,1986570.716,,90928.19099999999,600802.0,7123.3,1321.277,561824.0109999999,1935597
NE,2018-02-01,1827320.201,,82016.782,520240.0,6241.662,1545.843,461357.029,1936724
NE,2018-03-01,1925831.656,,93546.446,470665.0,7352.457,2474.466,523160.726,1937850
NE,2018-04-01,1595183.158,,111668.499,575176.0,7499.046,2999.799,486834.598,1938976
NE,2018-05-01,1836457.033,,94799.467,543813.0,8633.914,3239.874,390556.286,1940103
NE,2018-06-01,2199379.472,,101522.767,459047.0,8167.159,3099.388,468161.81,1941229
NE,2018-07-01,2517721.816,,167512.099,574976.0,8643.18,3695.9,305363.625,1942355
NE,2018-08-01,2289359.893,,78800.07,574741.0,8656.063,2849.536,355164.673,1943482
NE,2018-09-01,1977575.572,,94266.466,484688.0,7744.505,2305.614,465943.548,1944608
NE,2018-10-01,2137548.881,,161649.083,0.0,7308.956,1717.847,463784.324,1945734
NE,2018-11-01,2005715.997,,157936.774,230947.0,8034.912,1024.045,460901.351,1946861
NE,2018-12-01,1983807.419,,147426.356,597045.0,7907.883,838.411,606054.019,1947987
NH,2018-01-01,504135.286,,117492.282,930613.0,149479.706,,45951.235,1365826
NH,2018-02-01,120084.272,,125734.6,840633.0,137496.411,,37956.86900000001,1366334
NH,2018-03-01,76719.34000000001,,139334.422,929256.0,140361.46,,46750.104,1366843
NH,2018-04-01,175430.315,,167044.308,900810.0,98861.714,,33058.682,1367352
NH,2018-05-01,118449.544,,136331.861,931139.0,98264.626,,29727.134,1367861
NH,2018-06-01,437153.924,,62200.061,900493.0,129817.385,,25529.918,1368370
NH,2018-07-01,622621.563,,53751.684,929824.0,137334.384,,21527.343,1368878
NH,2018-08-01,614190.924,,74092.551,927694.0,115540.354,,17968.943,1369387
NH,2018-09-01,318446.697,,71080.179,881873.0,105762.112,,23020.483,1369896
NH,2018-10-01,459702.745,,105943.22,62127.0,82313.258,,42321.046,1370405
NH,2018-11-01,228032.912,,145800.718,899007.0,96435.705,,40596.973,1370914
NH,2018-12-01,154959.282,,156182.114,928227.0,142219.471,,42250.27,1371423
NJ,2018-01-01,2384641.377,,1360.0,3114377.0,139306.125,56891.624,2614.678,9193716
NJ,2018-02-01,2719734.647,,3191.0,2824059.0,113784.292,53532.066,2462.886,9197859
NJ,2018-03-01,3204885.466,,4529.0,3097684.0,126269.954,88606.641,1808.125,9202001
NJ,2018-04-01,3002981.462,,5009.0,2450127.0,128085.62,88860.129,2103.177,9206143
NJ,2018-05-01,2916554.474,,3657.0,2630562.0,126280.358,104035.975,1848.754,9210286
NJ,2018-06-01,3322356.729,,821.0,2928075.0,122827.057,116867.571,1402.202,9214429
NJ,2018-07-01,4877408.653,,895.0,2937806.0,123983.11,123930.577,1328.487,9218571
NJ,2018-08-01,4828026.798,,3912.0,2849157.0,126485.673,109743.566,1292.958,9222714
NJ,2018-09-01,4102605.172,,1683.0,2382741.0,114666.084,74140.573,1414.304,9226856
NJ,2018-10-01,3316323.675,,3541.0,1945563.0,122753.567,68670.077,2075.793,9230998
NJ,2018-11-01,2835715.896,,3395.0,2177310.0,110959.871,54084.722,2139.772,9235141
NJ,2018-12-01,3119957.733,,3545.0,2644645.0,131448.248,51056.463,2104.864,9239284
NM,2018-01-01,1418099.801,356.0,11286.998,,1852.14,68113.776,531886.69,2106339
NM,2018-02-01,1205535.097,765.0,12188.631,,1821.054,80597.963,552619.942,2106825
NM,2018-03-01,1622187.94,1482.0,13962.278,,2012.328,105166.467,607797.566,2107311
NM,2018-04-01,1733547.86,1263.0,14471.518,,1939.122,128516.928,667905.515,2107798
NM,2018-05-01,1901499.642,1158.0,14709.283,,1681.491,150197.998,511983.897,2108284
NM,2018-06-01,2159711.548,1002.0,14465.864,,892.001,159113.446,521130.417,2108770
NM,2018-07-01,2738737.805,1100.0,13863.97,,1656.822,139439.76,334043.152,2109256
NM,2018-08-01,2643124.342,1003.0,13611.158,,1681.999,138905.75,372786.974,2109742
NM,2018-09-01,2357815.637,1126.0,11150.917,,1606.667,132559.176,405914.665,2110229
NM,2018-10-01,2166915.262,1111.0,10289.755,,1651.228,99738.213,471279.915,2110715
NM,2018-11-01,2501096.571,1383.0,9875.186,,1829.672,84586.428,561329.976,2111201
NM,2018-12-01,2602174.133,1389.0,9670.442000000001,,1800.751,61640.089,552872.291,2111687
NV,2018-01-01,2115894.14,296035.059,136127.822,,7434.898,222130.173,27554.663,3027168
NV,2018-02-01,1860109.501,280337.241,156415.272,,6916.877,285773.006,25581.647,3030535
NV,2018-03-01,1964191.439,302350.472,145975.501,,6253.724,366503.662,32249.42,3033902
NV,2018-04-01,1797183.788,263197.612,223853.109,,6742.603999999999,455148.075,32541.987,3037270
NV,2018-05-01,2006009.846,293737.933,242831.08,,6606.63,483117.354,24209.089,3040637
NV,2018-06-01,2739899.19,261692.864,209292.557,,6615.088,569021.965,26787.766,3044004
NV,2018-07-01,3586102.267,286710.008,166439.518,,7162.005,485636.623,21377.86,3047371
NV,2018-08-01,3526160.359,287590.752,150102.37,,7689.174,491650.744,22169.578,3050738
NV,2018-09-01,2961617.157,282105.293,154283.054,,6492.517,472023.164,22553.61,3054106
NV,2018-10-01,2243412.47,274527.098,112639.025,,6281.946,371239.882,23818.463,3057473
NV,2018-11-01,2127404.842,290953.781,111706.249,,7085.708000000001,291152.734,26145.526,3060840
NV,2018-12-01,2255917.494,342743.887,71600.453,,6566.829,225497.508,27358.391,3064207
NY,2018-01-01,5034612.824,,2270284.216,4029659.0,225666.139,13789.211,451079.197,20043479
NY,2018-02-01,2951728.293,,2245369.339,3317629.0,222309.09,12869.052,427263.112,20050338
NY,2018-03-01,3327422.333,,2681329.137,3572576.0,246834.74,21691.648,305373.338,20057198
NY,2018-04-01,3351644.288,,2452200.489,2864765.0,247229.496,23160.748,360111.359,20064057
NY,2018-05-01,3767745.624,,2588743.258,3417861.0,246938.99,27027.783,322711.371,20070917
NY,2018-06-01,4371138.085,,2483631.976,3763258.0,264136.098,31489.359,243636.984,20077776
NY,2018-07-01,6453519.845,,2538563.682,3862212.0,271205.019,42091.381,232802.763,20084636
NY,2018-08-01,6790773.768,,2474934.474,3717708.0,264986.476,36982.533,241176.466,20091496
NY,2018-09-01,5106989.895,,2296830.035,2961764.0,244089.383,24811.573,260024.749,20098355
NY,2018-10-01,4323181.005,,2378647.432,3638948.0,263164.865,23298.489,380623.197,20105215
NY,2018-11-01,3773430.618,,2566104.884,3784247.0,252667.476,18264.979,389076.029,20112074
NY,2018-12-01,3839335.59,,2653361.078,3988384.0,265652.579,21995.602,384454.424,20118934
OH,2018-01-01,10288316.362,,19955.643,1630430.0,65126.13,4518.148,225313.852,11749050
OH,2018-02-01,8632427.416,,17226.719,1436544.0,58022.235,4208.114,162965.428,11751241
OH,2018-03-01,9210281.734,,18317.056,1062139.0,64756.181,11906.355,185842.85,11753432
OH,2018-04-01,7279948.64,,19867.348,1578502.0,61411.264,13626.609,148035.871,11755623
OH,2018-05-01,7357382.284,,22183.546,1611201.0,57609.297,14008.203,134510.667,11757815
OH,2018-06-01,7893251.111,,20154.82,1543391.0,59629.71,13578.482,89527.269,11760006
OH,2018-07-01,9531784.884,,19260.578,1579789.0,58668.708,15284.483,66533.623,11762197
OH,2018-08-01,10102186.179,,18548.06,1575536.0,53321.559,13172.468,74831.417,11764388
OH,2018-09-01,8758695.624,,20920.725,1534610.0,55101.693,11538.637,101827.848,11766580
OH,2018-10-01,9164230.955,,21681.496,1609804.0,59880.432,8782.208999999999,178947.396,11768771
OH,2018-11-01,9059292.282,,22940.211,1574899.0,57678.089,3949.468,183409.986,11770962
OH,2018-12-01,9518981.755,,22962.798,1578162.0,61200.335,4481.884,198275.793,11773153
OK,2018-01-01,4233444.168,,184490.038,,35029.075,3005.558,2710655.429,3919485
OK,2018-02-01,3751398.459,,182821.193,,31083.343,4380.921,2262132.792,3921219
OK,2018-03-01,3209582.389,,185804.536,,34934.984,6084.267,2745154.366,3922952
OK,2018-04-01,3683960.625,,196085.519,,34208.241,6034.137000000001,2815747.435,3924685
OK,2018-05-01,5567482.302,,219636.468,,33177.129,6196.436,2391288.018,3926419
OK,2018-06-01,5979682.571,,200066.001,,34031.541,6865.03,2743086.255,3928152
OK,2018-07-01,7348423.43,,170598.095,,31928.031,6633.632,1150304.899,3929886
OK,2018-08-01,6580221.021,,147926.397,,34599.196,6241.477,2080249.141,3931619
OK,2018-09-01,5461318.932,,126489.698,,35434.7,4674.147,1867827.26,3933352
OK,2018-10-01,3586191.156,,124870.988,,13768.803,3971.668,1884242.763,3935086
OK,2018-11-01,3980592.918,,145719.329,,34836.567,4215.065000000001,2150943.025,3936819
OK,2018-12-01,4113093.033,,150388.738,,33279.002,3323.662,2536596.617,3938552
OR,2018-01-01,1548208.419,14751.654,3896579.677,,99788.826,21374.703,329711.435,4159404
OR,2018-02-01,1116060.456,14048.259,3600405.315,,87839.279,30566.303,768183.3269999999,4162789
OR,2018-03-01,1671990.037,15001.51,3615841.427,,89747.537,38953.045,624885.38,4166174
OR,2018-04-01,909540.798,13034.645,3543160.611,,77540.022,49694.39,732878.0869999999,4169558
OR,2018-05-01,279724.397,15338.024,3968601.929,,60085.545,60856.694,803264.603,4172943
OR,2018-06-01,741747.161,14646.802,3442666.734,,79052.16500000001,66876.738,897540.311,4176328
OR,2018-07-01,2337911.457,15256.768,2469257.75,,101880.027,65410.929,798510.506,4179713
OR,2018-08-01,2404821.69,15175.644,1942936.133,,101406.44,66563.576,834264.544,4183098
OR,2018-09-01,2370919.533,14716.394,1954348.743,,96404.05900000001,64084.859,511653.134,4186483
OR,2018-10-01,1753703.863,14112.161,1931063.978,,95536.394,48026.393,315334.343,4189868
OR,2018-11-01,1930556.078,14633.522,2505326.687,,90234.463,33239.773,442903.266,4193252
OR,2018-12-01,2338839.937,15519.617,2572584.02,,91875.838,26048.597,388313.064,4196637
PA,2018-01-01,10810714.448,,321432.59,7650393.0,269408.137,3652.944,412137.83,12945138
PA,2018-02-01,8905107.437,,322729.252,6762179.0,254403.157,3395.34,386136.822,12947641
PA,2018-03-01,9459693.717,,384517.315,7130965.0,256022.95,5695.546,291674.612,12950143
PA,2018-04-01,8856760.816,,354698.617,5511576.0,228537.814,5667.518,334464.6,12952646
PA,2018-05-01,8369865.364,,374405.986,7144904.0,240065.729,6562.162,287880.482,12955149
PA,2018-06-01,10461427.192,,358564.106,7120922.0,230780.474,7288.656,219434.958,12957651
PA,2018-07-01,12497494.94,,361099.983,7273991.0,261084.27,7757.537,205849.455,12960154
PA,2018-08-01,12833737.01,,353815.738,7009027.0,268795.057,6744.326,199857.703,12962657
PA,2018-09-01,10347594.017,,330686.552,6893901.0,239108.949,4715.262,221356.179,12965159
PA,2018-10-01,9139518.367,,343999.337,6253872.0,267422.702,4353.774,330109.919,12967662
PA,2018-11-01,9071883.724,,371846.172,7099474.0,260865.701,3386.396,341228.731,12970165
PA,2018-12-01,10877485.074,,383961.351,7625540.0,269302.643,3255.839,336785.709,12972667
RI,2018-01-01,442354.173,,188.0,,16004.03,1007.559,16578.172,1088790
RI,2018-02-01,408116.715,,165.33,,16104.91,1633.102,14497.798,1089163
RI,2018-03-01,449174.503,,441.0,,17748.09,2628.487,16969.884,1089536
RI,2018-04-01,515892.722,,443.0,,17741.3,2894.834,14298.832,1089910
RI,2018-05-01,559831.055,,432.0,,14784.74,3374.263,10853.9,1090283
RI,2018-06-01,702817.298,,191.0,,17057.45,3413.834,9924.272,1090657
RI,2018-07-01,939273.575,,151.0,,19360.23,3139.876,9834.343,1091030
RI,2018-08-01,1018232.627,,258.0,,19594.0,2581.304,8717.271,1091404
RI,2018-09-01,959277.616,,155.0,,20849.18,1794.431,9924.621,1091777
RI,2018-10-01,895038.743,,512.0,,15301.75,2504.458,15558.891,1092150
RI,2018-11-01,558234.833,,516.0,,18289.35,1823.578,15684.819,1092524
RI,2018-12-01,524409.948,,648.0,,18196.23,2070.274,15762.727,1092897
SC,2018-01-01,3718577.506,,190580.565,5035205.0,196615.392,31444.178,,5023921
SC,2018-02-01,2156050.775,,229953.816,4531802.0,195092.983,29764.97,,5028030
SC,2018-03-01,2602297.84,,200344.2,4546762.0,209805.896,47694.604,,5032139
SC,2018-04-01,2230047.519,,266335.728,4132584.0,183881.782,51678.695,,5036248
SC,2018-05-01,2962951.132,,263343.116,4546583.0,210563.557,47725.148,,5040357
SC,2018-06-01,4073911.728,,178932.465,4634669.0,207046.078,53309.714,,5044465
SC,2018-07-01,4409512.735,,182903.866,4921027.0,214443.929,48049.807,,5048574
SC,2018-08-01,4457290.827,,269250.572,4903830.0,207082.439,53218.428,,5052683
SC,2018-09-01,4278583.357,,259536.962,4572307.0,170614.332,38080.211,,5056792
SC,2018-10-01,3937461.244,,288673.505,3466651.0,170366.273,46242.415,,5060901
SC,2018-11-01,3772048.106,,314646.251,2915017.0,180369.961,30052.41,,5065010
SC,2018-12-01,2896450.866,,369218.954,4510032.0,187073.788,33233.3,,5069118
SD,2018-01-01,317162.119,,412265.206,,0.0,80.652,288795.812,872773
SD,2018-02-01,332545.961,,371861.182,,0.0,96.367,237896.922,873377
SD,2018-03-01,283852.1690000001,,424136.276,,0.0,159.413,279550.684,873981
SD,2018-04-01,187574.676,,506301.01,,0.0,192.66,267678.09,874585
SD,2018-05-01,427167.437,,429817.428,,0.0,202.346,204244.305,875189
SD,2018-06-01,357680.007,,460300.631,,0.0,185.409,244806.956,875793
SD,2018-07-01,436738.59,,759493.922,,0.0,225.971,143228.589,876398
SD,2018-08-01,385151.552,,357276.727,,0.0,175.578,182031.437,877002
SD,2018-09-01,154634.258,,427400.82,,0.0,144.497,229778.69,877606
SD,2018-10-01,38654.63,,732911.212,,0.0,105.882,239877.942,878210
SD,2018-11-01,242664.219,,716079.74,,0.0,58.816,243589.117,878814
SD,2018-12-01,349626.0599999999,,668425.878,,0.0,44.409,273523.456,879418
TN,2018-01-01,4278264.056,,933170.155,3505356.0,85248.004,8967.782,3938.578,6802599
TN,2018-02-01,2245812.632,,924729.0,3098641.0,74965.987,7487.272,3506.661,6807305
TN,2018-03-01,2161721.396,,939819.072,3489540.0,85294.023,13951.781,4077.62,6812011
TN,2018-04-01,1984229.078,,991821.375,2599027.0,65851.757,15931.158,4053.898,6816717
TN,2018-05-01,2360067.332,,1110944.562,3166316.0,75987.579,17366.24,3613.548,6821423
TN,2018-06-01,3395500.371,,1011955.068,3030967.0,88263.094,16894.577,3789.196,6826129
TN,2018-07-01,3997599.718,,862903.265,3322004.0,89717.247,19070.653,2366.176,6830835
TN,2018-08-01,3563441.398,,748227.429,3179555.0,92982.46699999999,18324.09,2982.101,6835542
TN,2018-09-01,3345146.568,,639798.331,2793702.0,90723.914,15707.97,2693.884,6840248
TN,2018-10-01,2329995.053,,631610.718,2399825.0,92686.057,15448.139,3110.314,6844954
TN,2018-11-01,2043553.013,,737063.828,2523434.0,77709.652,9381.538,3311.708,6849660
TN,2018-12-01,2800816.117,,760682.209,3068015.0,71473.952,9062.8,3565.316,6854366
TX,2018-01-01,29167499.344,,102086.3,3808514.0,181600.344,203523.949,6602452.289,28378849
TX,2018-02-01,23419449.414,,100759.691,3432375.0,142180.774,194784.13,6041102.968,28412181
TX,2018-03-01,22776348.0,,102267.56,3537669.0,160229.842,254377.186,7209912.801,28445514
TX,2018-04-01,22686527.654,,108423.243,2791380.0,132556.982,250185.612,7476861.88,28478847
TX,2018-05-01,30369382.585,,121432.503,3756916.0,197492.224,293634.316,7671800.557,28512180
TX,2018-06-01,33663534.25,,110362.846,3604010.0,177409.663,380081.975,7688997.751,28545513
TX,2018-07-01,40368116.153,,94907.568,3704614.0,197482.752,365390.74,4647113.601,28578846
TX,2018-08-01,38422200.009,,83321.7,3655936.0,204106.691,352474.819,5968274.194,28612179
TX,2018-09-01,32603130.146,,70831.364,3587673.0,158893.492,267646.949,4164623.867,28645512
TX,2018-10-01,28279908.441,,67865.675,2902660.0,161330.323,216690.226,5599337.35,28678844
TX,2018-11-01,25566165.768,,79375.905,3294550.0,158983.034,232702.102,6073547.065,28712177
TX,2018-12-01,26769254.382,,84743.645,3109442.0,170444.758,194154.996,6556409.357,28745510
UT,2018-01-01,2822935.453,37659.13,70929.347,,28142.765,115223.146,59813.805,3174300
UT,2018-02-01,2355840.853,35798.676,76197.664,,23576.282,136373.112,58154.922,3178531
UT,2018-03-01,2183773.719,38367.966,86948.304,,25452.59,175806.733,87150.859,3182763
UT,2018-04-01,1774157.319,33375.355,89484.06499999999,,26707.028,212906.651,63719.705,3186994
UT,2018-05-01,2229293.599,38610.88,90475.663,,21557.354,243974.246,58631.362,3191225
UT,2018-06-01,2550331.085,36025.534,88807.167,,26522.438,265680.683,82118.235,3195456
UT,2018-07-01,3801674.505,38181.07,85119.20300000001,,26575.096,228659.883,60765.914,3199687
UT,2018-08-01,3851057.089,38108.844,83612.587,,25439.132,229151.708,75877.283,3203918
UT,2018-09-01,3032312.22,37074.077,68756.865,,18993.221,220354.523,75070.316,3208149
UT,2018-10-01,3018422.511,35689.424,64261.137,,26684.979,163233.171,57468.881,3212380
UT,2018-11-01,3307433.094,37292.022,61750.181,,26666.218,135043.48,61886.38,3216611
UT,2018-12-01,3752494.892,39554.022,60754.817,,28285.897,97298.664,53897.338,3220842
VA,2018-01-01,6016586.488,,112325.27,2786481.0,408294.967,47622.005,,8510572
VA,2018-02-01,4725258.484,,129888.19,2479666.0,357559.407,44333.04,,8515825
VA,2018-03-01,4838035.319,,120655.214,2248178.0,421918.964,68886.333,,8521078
VA,2018-04-01,3443213.851,,157663.607,2030522.0,344794.842,78892.946,,8526331
VA,2018-05-01,4472129.245,,160748.41,2084372.0,428637.611,71611.371,,8531584
VA,2018-06-01,5629382.855,,93698.447,2590398.0,436851.903,80020.654,,8536837
VA,2018-07-01,6046261.683999999,,119793.801,2625770.0,436301.677,76523.923,,8542090
VA,2018-08-01,6326301.455,,160929.514,2656923.0,431684.821,78094.752,,8547343
VA,2018-09-01,5411779.811,,165410.738,2583348.0,330781.122,60926.33,,8552596
VA,2018-10-01,3149179.965,,170313.708,2496248.0,342544.664,66855.044,,8557849
VA,2018-11-01,4666381.933,,167372.485,2043779.0,369237.915,47481.41,,8563103
VA,2018-12-01,5652476.404,,206060.616,2625983.0,335901.691,41824.192,,8568356
VT,2018-01-01,1602.741,,110087.816,,52833.755,3969.312,40845.129,639754
VT,2018-02-01,199.417,,116992.276,,41773.549,6337.918,34599.551,639898
VT,2018-03-01,205.217,,131131.329,,45006.78,10120.338,38802.491,640043
VT,2018-04-01,311.318,,157014.109,,27422.791,11173.383,30017.015,640187
VT,2018-05-01,242.999,,128979.006,,15964.533,13004.68,29413.466,640332
VT,2018-06-01,362.47,,58351.677,,27520.954,13185.341,24118.866,640476
VT,2018-07-01,498.872,,49859.16,,37128.875,12120.749,20637.309,640621
VT,2018-08-01,357.267,,68350.509,,41653.713,10033.219,18455.202,640765
VT,2018-09-01,420.899,,65428.229,,32871.884,7050.904,21725.922,640910
VT,2018-10-01,302.177,,98948.428,,36595.827,7631.038,40510.848,641054
VT,2018-11-01,209.011,,136704.877,,30925.34,5559.447,35501.823,641198
